0,0,15
0,1,14
0,2,14
0,3,13
0,4,12
0,5,11
0,6,10
0,7,8
0,8,7
0,9,5
0,10,4
0,11,3
0,12,2
0,13,1
0,14,1
0,15,0
1,0,14
1,1,13
1,2,13
1,3,12
1,4,11
1,5,9
1,6,8
1,7,8
1,8,8
1,9,8
1,10,6
1,11,4
1,12,3
1,13,2
1,14,2
1,15,1
2,0,14
2,1,12
2,2,11
2,3,10
2,4,8
2,5,8
2,6,8
2,7,8
2,8,8
2,9,8
2,10,8
2,11,7
2,12,5
2,13,4
2,14,3
2,15,1
3,0,13
3,1,12
3,2,11
3,3,9
3,4,8
3,5,8
3,6,8
3,7,8
3,8,8
3,9,8
3,10,8
3,11,8
3,12,6
3,13,4
3,14,3
3,15,2
4,0,12
4,1,11
4,2,9
4,3,8
4,4,8
4,5,8
4,6,8
4,7,8
4,8,8
4,9,8
4,10,8
4,11,8
4,12,8
4,13,6
4,14,4
4,15,3
5,0,11
5,1,9
5,2,8
5,3,8
5,4,8
5,5,8
5,6,8
5,7,8
5,8,8
5,9,8
5,10,8
5,11,8
5,12,8
5,13,8
5,14,6
5,15,4
6,0,10
6,1,8
6,2,8
6,3,8
6,4,8
6,5,8
6,6,8
6,7,8
6,8,8
6,9,8
6,10,8
6,11,8
6,12,8
6,13,8
6,14,8
6,15,5
7,0,8
7,1,8
7,2,8
7,3,8
7,4,8
7,5,8
7,6,8
7,7,8
7,8,8
7,9,8
7,10,8
7,11,8
7,12,8
7,13,8
7,14,8
7,15,7
8,0,7
8,1,7
8,2,7
8,3,7
8,4,7
8,5,7
8,6,7
8,7,7
8,8,7
8,9,7
8,10,7
8,11,7
8,12,7
8,13,7
8,14,7
8,15,8
9,0,5
9,1,7
9,2,7
9,3,7
9,4,7
9,5,7
9,6,7
9,7,7
9,8,7
9,9,7
9,10,7
9,11,7
9,12,7
9,13,7
9,14,7
9,15,10
10,0,4
10,1,6
10,2,7
10,3,7
10,4,7
10,5,7
10,6,7
10,7,7
10,8,7
10,9,7
10,10,7
10,11,7
10,12,7
10,13,7
10,14,9
10,15,11
11,0,3
11,1,4
11,2,6
11,3,7
11,4,7
11,5,7
11,6,7
11,7,7
11,8,7
11,9,7
11,10,7
11,11,7
11,12,7
11,13,9
11,14,11
11,15,12
12,0,2
12,1,3
12,2,4
12,3,6
12,4,7
12,5,7
12,6,7
12,7,7
12,8,7
12,9,7
12,10,7
12,11,7
12,12,9
12,13,11
12,14,12
12,15,13
13,0,1
13,1,3
13,2,4
13,3,5
13,4,7
13,5,7
13,6,7
13,7,7
13,8,7
13,9,7
13,10,7
13,11,8
13,12,10
13,13,11
13,14,12
13,15,14
14,0,1
14,1,2
14,2,2
14,3,3
14,4,4
14,5,6
14,6,7
14,7,7
14,8,7
14,9,7
14,10,9
14,11,11
14,12,12
14,13,13
14,14,13
14,15,14
15,0,0
15,1,1
15,2,1
15,3,2
15,4,3
15,5,4
15,6,5
15,7,7
15,8,8
15,9,10
15,10,11
15,11,12
15,12,13
15,13,14
15,14,14
15,15,15
